kraj_code,kraj,obvod_code,obvod,okres_code,okres,town_code,town,okrsok,last_year_votes,votes,last_year_votes_town,percentage_of_town
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,56,716,767.1902549166032,47920,0.014941569282136895
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,57,762,703.3924490036046,47920,0.015901502504173624
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,58,626,604.7950965905327,47920,0.013063439065108514
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,59,757,897.7814466050655,47920,0.015797161936560934
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,60,702,723.123514653813,47920,0.014649415692821369
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,61,770,814.4384755259867,47920,0.016068447412353925
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,62,620,625.9878784751471,47920,0.01293823038397329
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,63,585,555.3894787835312,47920,0.012207846410684474
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,64,507,570.4557166363134,47920,0.010580133555926545
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,65,613,525.4604099623665,47920,0.012792153589315526
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,66,542,513.8340066798692,47920,0.011310517529215358
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,67,719,617.0579965883338,47920,0.015004173622704507
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,68,819,755.5261083846256,47920,0.017090984974958263
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,69,284,288.33076815239593,47920,0.005926544240400668
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,70,807,882.872542828968,47920,0.016840567612687814
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,71,348,365.1187626260845,47920,0.007262103505843072
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,72,758,874.8471474849089,47920,0.015818030050083472
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,73,813,704.783162835353,47920,0.016965776293823037
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,74,446,380.0992933755018,47920,0.009307178631051754
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,75,429,404.8399575605046,47920,0.008952420701168614
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,76,553,446.5902970816578,47920,0.011540066777963272
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,77,919,884.6919800130894,47920,0.01917779632721202
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,78,822,691.4563204320635,47920,0.017153589315525877
5,Žilinský kraj,507,Žilina,511,Žilina,517402,Žilina,79,192,177.56749179257017,47920,0.004006677796327212
5,Žilinský kraj,507,Žilina,511,Žilina,517429,Belá,1,751,604.1732621900161,1832,0.4099344978165939
5,Žilinský kraj,507,Žilina,511,Žilina,517429,Belá,2,679,568.4583118523205,1832,0.37063318777292575
5,Žilinský kraj,507,Žilina,511,Žilina,517429,Belá,3,127,141.38480323497018,1832,0.06932314410480349
5,Žilinský kraj,507,Žilina,511,Žilina,517429,Belá,4,275,319.60585212752426,1832,0.15010917030567686
5,Žilinský kraj,507,Žilina,511,Žilina,517470,Čičmany,1,194,190.57422871879314,194,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517488,Divina,1,487,533.9197897465389,1262,0.38589540412044376
5,Žilinský kraj,507,Žilina,511,Žilina,517488,Divina,2,518,575.6800862982979,1262,0.410459587955626
5,Žilinský kraj,507,Žilina,511,Žilina,517488,Divina,3,257,294.32624593081266,1262,0.20364500792393028
5,Žilinský kraj,507,Žilina,511,Žilina,517496,Divinka,1,307,350.06123736982437,566,0.5424028268551236
5,Žilinský kraj,507,Žilina,511,Žilina,517496,Divinka,2,259,210.48821849208653,566,0.4575971731448763
5,Žilinský kraj,507,Žilina,511,Žilina,517500,Dlhé Pole,1,565,492.3188193371702,1138,0.4964850615114236
5,Žilinský kraj,507,Žilina,511,Žilina,517500,Dlhé Pole,2,573,661.5733939373882,1138,0.5035149384885764
5,Žilinský kraj,507,Žilina,511,Žilina,517518,Dolná Tižina,1,788,837.2148044775735,788,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517526,Dolný Hričov,1,803,867.0418910646575,895,0.8972067039106145
5,Žilinský kraj,507,Žilina,511,Žilina,517526,Dolný Hričov,2,92,83.21307565083481,895,0.10279329608938548
5,Žilinský kraj,507,Žilina,511,Žilina,517542,Fačkov,1,359,374.06040964857215,359,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517551,Gbeľany,1,861,806.0739788381796,861,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517577,Hôrky,1,494,432.80259235274144,494,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517593,Horný Hričov,1,499,435.4841724826808,499,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517640,Jasenové,1,357,374.32073133130757,357,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517658,Kamenná Poruba,1,1152,1176.6379329495103,1152,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517682,Konská,1,948,905.8025880301556,948,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517704,Kotrčiná Lúčka,1,315,295.5945201507097,315,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517712,Krasňany,1,832,970.898454392188,832,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517721,Kunerad,1,624,703.9445510190125,624,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517739,Lietava,1,760,719.4421580462846,906,0.8388520971302428
5,Žilinský kraj,507,Žilina,511,Žilina,517739,Lietava,2,146,144.7710209337329,906,0.16114790286975716
5,Žilinský kraj,507,Žilina,511,Žilina,517755,Lietavská Svinná - Babkov,1,619,689.39272207652,956,0.647489539748954
5,Žilinský kraj,507,Žilina,511,Žilina,517755,Lietavská Svinná - Babkov,2,337,382.39055720944197,956,0.35251046025104604
5,Žilinský kraj,507,Žilina,511,Žilina,517763,Lutiše,1,473,489.7944113762223,473,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517771,Lysica,1,473,566.9737552545272,473,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517780,Malá Čierna,1,197,205.56349658942983,197,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517801,Mojš,1,744,798.7386453248982,744,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517828,Nededza,1,641,558.6812052708493,641,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517879,Podhorie,1,506,592.0031019464624,506,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517917,Rajec,1,1035,831.5789453312456,3423,0.3023663453111306
5,Žilinský kraj,507,Žilina,511,Žilina,517917,Rajec,2,775,809.7817171569413,3423,0.2264095822378031
5,Žilinský kraj,507,Žilina,511,Žilina,517917,Rajec,3,765,895.6260634376789,3423,0.22348816827344434
5,Žilinský kraj,507,Žilina,511,Žilina,517917,Rajec,4,848,997.481101721256,3423,0.24773590417762198
5,Žilinský kraj,507,Žilina,511,Žilina,517925,Rajecká Lesná,1,690,683.0336916146358,690,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517933,Rajecké Teplice,1,748,870.404472541936,1919,0.3897863470557582
5,Žilinský kraj,507,Žilina,511,Žilina,517933,Rajecké Teplice,2,746,628.9445102566567,1919,0.3887441375716519
5,Žilinský kraj,507,Žilina,511,Žilina,517933,Rajecké Teplice,3,425,350.40803696825867,1919,0.22146951537258988
5,Žilinský kraj,507,Žilina,511,Žilina,517941,Rosina,1,1016,979.2916557945341,2016,0.503968253968254
5,Žilinský kraj,507,Žilina,511,Žilina,517941,Rosina,2,1000,1029.6277614168064,2016,0.49603174603174605
5,Žilinský kraj,507,Žilina,511,Žilina,517950,Stráňavy,1,1133,1045.3892748380406,1133,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517968,Stránske,1,535,506.47715938003626,535,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517976,Stráža,1,372,396.41845547199773,372,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,517984,Strečno,1,753,710.3376648610473,1482,0.5080971659919028
5,Žilinský kraj,507,Žilina,511,Žilina,517984,Strečno,2,729,691.9397965097625,1482,0.49190283400809715
5,Žilinský kraj,507,Žilina,511,Žilina,518000,Svederník,1,876,774.5110267565419,876,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,518034,Teplička nad Váhom,1,876,1005.4877960470254,2469,0.35479951397326853
5,Žilinský kraj,507,Žilina,511,Žilina,518034,Teplička nad Váhom,2,771,914.0345258344466,2469,0.31227217496962334
5,Žilinský kraj,507,Žilina,511,Žilina,518034,Teplička nad Váhom,3,822,815.3932538837549,2469,0.33292831105710813
5,Žilinský kraj,507,Žilina,511,Žilina,518042,Terchová,1,658,725.3261641183201,2492,0.2640449438202247
5,Žilinský kraj,507,Žilina,511,Žilina,518042,Terchová,2,705,685.5324554600069,2492,0.28290529695024075
5,Žilinský kraj,507,Žilina,511,Žilina,518042,Terchová,3,692,587.8427216701418,2492,0.27768860353130015
5,Žilinský kraj,507,Žilina,511,Žilina,518042,Terchová,4,437,496.66378762629193,2492,0.17536115569823435
5,Žilinský kraj,507,Žilina,511,Žilina,518051,Turie,1,552,459.0852042033364,1183,0.46661031276415893
5,Žilinský kraj,507,Žilina,511,Žilina,518051,Turie,2,631,516.8880856677376,1183,0.5333896872358411
5,Žilinský kraj,507,Žilina,511,Žilina,518069,Varín,1,692,777.3272671615143,2205,0.3138321995464853
5,Žilinský kraj,507,Žilina,511,Žilina,518069,Varín,2,680,614.1470756729739,2205,0.30839002267573695
5,Žilinský kraj,507,Žilina,511,Žilina,518069,Varín,3,833,728.2974259588788,2205,0.37777777777777777
5,Žilinský kraj,507,Žilina,511,Žilina,518077,Veľká Čierna,1,204,177.51312213771809,204,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,518093,Višňové,1,898,1016.4268100283606,1716,0.5233100233100233
5,Žilinský kraj,507,Žilina,511,Žilina,518093,Višňové,2,818,938.964538436453,1716,0.4766899766899767
5,Žilinský kraj,507,Žilina,511,Žilina,518131,Zbyňov,1,517,426.7723514166849,517,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,547522,Bitarová,1,465,435.3636862167073,465,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,547557,Brezany,1,381,365.2228378853447,381,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,547590,Hričovské Podhradie,1,193,231.1456345200288,193,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,547611,Ovčiarsko,1,364,339.1888178501034,364,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,547620,Paština Závada,1,135,123.93569451083286,135,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,557935,Lietavská Lúčka,1,1096,1159.1804662581937,1096,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,557960,Porúbka,1,315,329.3884092889062,315,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,557986,Ďurčiná,1,622,599.729855797249,622,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,557994,Kľače,1,242,203.02998092810725,242,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,558168,Nezbudská Lúčka,1,258,268.73516479526774,258,1.0
5,Žilinský kraj,507,Žilina,511,Žilina,581712,Šuja,1,183,184.35155461118845,183,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,1,1051,1046.6067156160493,43814,0.023987766467339206
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,2,603,580.8082205714167,43814,0.013762724243392524
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,3,821,945.7453383892232,43814,0.018738302825580866
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,4,833,928.5751492251278,43814,0.019012187885150866
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,5,489,456.9028950890453,43814,0.01116081617747752
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,6,641,625.6196154146262,43814,0.014630026932030858
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,7,541,585.2974648869987,43814,0.012347651435614187
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,8,711,785.2998198337342,43814,0.016227689779522526
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,9,609,543.0266689677827,43814,0.013899666773177523
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,10,559,649.0686829551707,43814,0.012758479024969188
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,11,850,801.1087593262099,43814,0.019400191719541698
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,12,168,141.31001234085923,43814,0.0038343908339800066
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,13,316,343.3286057729853,43814,0.007212306568676679
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,14,671,591.6218408705139,43814,0.015314739580955859
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,15,540,619.6847848851901,43814,0.01232482768065002
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,16,587,618.4026343885893,43814,0.013397544163965856
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,17,690,618.0858258907423,43814,0.015748390925275028
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,18,502,586.7736134884651,43814,0.011457524992011687
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,19,457,528.0047023688953,43814,0.010430456018624183
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,20,489,570.8952780966986,43814,0.01116081617747752
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,21,469,530.0515236205018,43814,0.010704341078194185
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,22,469,417.7530404742577,43814,0.010704341078194185
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,23,497,534.9005737844717,43814,0.011343406217190852
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,24,631,733.9747239465225,43814,0.014401789382389191
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,25,529,575.7424384030734,43814,0.012073766376044187
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,26,424,492.8275184365114,43814,0.009677272104806683
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,27,579,684.7408319334395,43814,0.013214954124252522
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,28,612,696.1029021401679,43814,0.013968138038070023
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,29,563,567.8894467060674,43814,0.012849774044825854
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,30,644,743.2605542213023,43814,0.014698498196923359
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,31,655,742.8650996344367,43814,0.01494955950152919
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,32,586,558.8900972496405,43814,0.01337472040900169
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,33,621,708.4848024191748,43814,0.014173551832747523
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,34,567,505.5512955126733,43814,0.012941069064682521
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,35,652,637.4571323042277,43814,0.014881088236636692
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,36,578,512.4552229877117,43814,0.013192130369288355
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,37,527,605.9529462475396,43814,0.012028118866115853
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,38,548,639.6686043654043,43814,0.012507417720363354
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,39,475,503.21414512280523,43814,0.010841283607979185
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,40,583,673.6452021370195,43814,0.013306249144109189
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,41,258,207.0224711715251,43814,0.00588852878075501
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,42,614,517.9225165511076,43814,0.014013785547998356
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,43,586,485.59544914703736,43814,0.01337472040900169
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,44,534,521.5321951049103,43814,0.01218788515086502
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,45,713,573.0302745047724,43814,0.01627333728945086
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,46,569,504.3986363959314,43814,0.012986716574610854
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,47,524,438.55925313319506,43814,0.011959647601223353
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,48,572,562.4078208241217,43814,0.013055187839503355
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,49,330,331.46646808534757,43814,0.0075318391381750125
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,50,641,534.8133407920955,43814,0.014630026932030858
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,51,449,467.8409881071083,43814,0.01024786597891085
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,52,590,649.2333715804054,43814,0.013466015428858356
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,53,504,509.03266251485104,43814,0.01150317250194002
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,54,522,588.317761196726,43814,0.01191400009129502
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,55,747,718.8512947229402,43814,0.01704934495823253
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,56,738,625.8774751395774,43814,0.016843931163555027
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,57,773,873.4944736457015,43814,0.017642762587300864
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,58,806,777.3054868774706,43814,0.018395946501118365
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,59,536,463.494699068726,43814,0.012233532660793354
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,60,600,629.0722161739862,43814,0.013694252978500023
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,61,597,527.3843293166361,43814,0.013625781713607522
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,62,508,592.6899075405523,43814,0.011594467521796686
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,63,843,986.3219775345602,43814,0.01924042543479253
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,64,606,571.7946426669598,43814,0.013831195508285023
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,65,601,627.2478414399166,43814,0.01371707673346419
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,66,679,557.330647996528,43814,0.015497329620669192
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,67,529,505.6543053564016,43814,0.012073766376044187
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,68,456,404.3545440659506,43814,0.010407632263660017
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,69,525,600.848849648115,43814,0.01198247135618752
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,70,531,564.2452337861369,43814,0.01211941388597252
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,71,196,191.47575910193885,43814,0.004473455972976674
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,72,319,341.6645962012942,43814,0.0072807778335691785
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,73,545,438.8132365713301,43814,0.012438946455470855
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,74,557,504.2434609537868,43814,0.012712831515040855
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,75,410,343.09483788641006,43814,0.009357739535308348
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,76,415,414.2455326830117,43814,0.009471858310129182
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508438,Banská Bystrica,77,554,519.303603320663,43814,0.012644360250148354
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508454,Badín,1,635,639.0735838956849,1224,0.5187908496732027
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508454,Badín,2,589,676.0603097319104,1224,0.4812091503267974
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508471,Baláže,1,142,118.14627653485361,142,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508519,Čerín,1,179,179.74459681522004,284,0.6302816901408451
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508519,Čerín,2,105,110.63834692845336,284,0.36971830985915494
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508543,Dolná Mičiná,1,261,225.23683709275974,261,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508551,Dolný Harmanec,1,149,161.6772409415189,149,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508560,Donovaly,1,715,608.7529822403436,715,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508586,Dúbravica,1,195,196.2382440058455,195,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508594,Harmanec,1,424,407.71284763608395,424,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508616,Hiadeľ,1,263,270.07006000242177,263,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508632,Horná Mičiná,1,386,312.29786945441236,386,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508641,Horné Pršany,1,265,248.16821799057536,265,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508659,Hrochoť,1,526,623.1135551183082,662,0.7945619335347432
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508659,Hrochoť,2,136,153.0919789240668,662,0.2054380664652568
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508675,Brusno,1,599,716.2594844519648,1278,0.46870109546165883
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508675,Brusno,2,679,610.9363238077914,1278,0.5312989045383412
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508713,Kordíky,1,302,326.7692849944368,302,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508721,Králiky,1,502,471.9280695226441,502,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508748,Ľubietová,1,740,870.9303494419881,740,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508756,Lučatín,1,414,441.58612720222806,414,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508764,Medzibrod,1,849,976.5439850542209,849,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508781,Môlča,1,169,185.91300954061597,169,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508799,Moštenica,1,173,152.10405944747137,173,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508802,Motyčky,1,115,117.48342344295065,115,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508837,Oravce,1,118,115.45936374917662,118,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508861,Podkonice,1,536,502.5521597348218,536,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508896,Pohronský Bukovec,1,66,59.050927886484544,66,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508918,Poniky,1,516,572.625663052627,845,0.6106508875739645
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508918,Poniky,2,164,135.6882594220169,845,0.1940828402366864
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508918,Poniky,3,165,184.6419182161374,845,0.1952662721893491
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508926,Povrazník,1,99,81.2567517648695,99,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508942,Priechod,1,577,667.3071419733316,577,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508969,Riečka,1,492,491.33160755970897,492,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508977,Sebedín - Bečov,1,120,135.80752341860259,213,0.5633802816901409
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508977,Sebedín - Bečov,2,93,96.10097097852108,213,0.43661971830985913
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508985,Selce,1,668,577.1842153627592,1333,0.5011252813203301
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508985,Selce,2,665,650.268402577422,1333,0.4988747186796699
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509001,Slovenská Ľupča,1,560,451.5229813520019,1856,0.3017241379310345
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509001,Slovenská Ľupča,2,653,523.7051710812451,1856,0.35183189655172414
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509001,Slovenská Ľupča,3,643,661.1927282026757,1856,0.3464439655172414
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509019,Staré Hory,1,363,432.17965724270175,363,1.0
