kraj_code,kraj,obvod_code,obvod,okres_code,okres,town_code,town,last_year_votes,total_count_okrsok,votes,count_okrsok,counted_percentage,counted_percentage_of_votes
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508551,Dolný Harmanec,149,1,161.6772409415189,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508560,Donovaly,715,1,608.7529822403436,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508586,Dúbravica,195,1,196.2382440058455,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508594,Harmanec,424,1,407.71284763608395,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508616,Hiadeľ,263,1,270.07006000242177,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508632,Horná Mičiná,386,1,312.29786945441236,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508641,Horné Pršany,265,1,248.16821799057536,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508659,Hrochoť,662,2,776.2055340423751,2,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508675,Brusno,1278,2,1327.1958082597562,2,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508713,Kordíky,302,1,326.7692849944368,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508721,Králiky,502,1,471.9280695226441,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508748,Ľubietová,740,1,870.9303494419881,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508756,Lučatín,414,1,441.58612720222806,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508764,Medzibrod,849,1,976.5439850542209,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508781,Môlča,169,1,185.91300954061597,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508799,Moštenica,173,1,152.10405944747137,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508802,Motyčky,115,1,117.48342344295065,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508837,Oravce,118,1,115.45936374917662,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508861,Podkonice,536,1,502.5521597348218,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508896,Pohronský Bukovec,66,1,59.050927886484544,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508918,Poniky,845,3,892.9558406907814,3,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508926,Povrazník,99,1,81.2567517648695,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508942,Priechod,577,1,667.3071419733316,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508969,Riečka,492,1,491.33160755970897,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508977,Sebedín - Bečov,213,2,231.90849439712372,2,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,508985,Selce,1333,2,1227.4526179401812,2,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509001,Slovenská Ľupča,1856,3,1636.4208806359222,3,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509019,Staré Hory,363,1,432.17965724270175,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509027,Strelníky,463,1,432.10631777345384,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509035,Špania Dolina,145,1,143.27781870358035,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,509060,Tajov,425,1,490.9988561659958,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,557269,Turecká,116,1,112.39485360096518,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,557277,Kynceľová,245,1,201.06868004002752,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,557285,Nemce,706,1,703.7558559973827,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,557293,Vlkanová,655,2,631.364422901186,2,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,580236,Hronsek,416,1,355.0280954240007,1,1.0,1.0
6,Banskobystrický kraj,601,Banská Bystrica,601,Banská Bystrica,580244,Malachov,682,1,550.533648866905,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508446,Bacúch,460,1,413.54240885030606,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508462,Beňuš,641,1,665.8040672100467,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508489,Braväcovo,380,1,392.6683024708558,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508497,Brezno,9924,20,10063.110918601926,20,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508527,Čierny Balog,2438,4,2380.153600705177,4,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508535,Dolná Lehota,445,1,359.35085645143073,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508578,Drábsko,99,1,96.3453822196797,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508608,Heľpa,1401,3,1349.093232320068,3,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508624,Horná Lehota,321,1,259.3369419434495,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508667,Hronec,623,1,696.2753424441298,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508691,Jarabá,44,1,50.579654459872344,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508705,Jasenie,603,1,561.5732589499441,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508730,Lom nad Rimavicou,167,1,183.7286867411484,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508772,Michalová,709,2,762.4766986690724,2,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508811,Mýto pod Ďumbierom,486,1,556.8475935595937,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508829,Nemecká,891,2,846.2327329595843,2,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508845,Osrblie,248,1,291.77559208283265,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508853,Podbrezová,1834,3,1977.1176310068404,3,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508870,Pohorelá,1080,3,1064.8431685152282,3,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508888,Pohronská Polhora,770,2,716.247497722841,2,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508900,Polomka,1438,3,1604.171092923573,3,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508934,Predajná,700,1,605.0743394886381,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508951,Ráztoka,156,1,132.90265536473837,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,508993,Sihla,134,1,107.70713908548821,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,509043,Šumiac,538,1,592.0020807231385,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,509051,Telgárt,577,1,523.6851223011564,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,509086,Valaská,1733,4,1661.6783404767561,4,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,509094,Vaľkovňa,108,1,123.03115010430791,1,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,509124,Závadka nad Hronom,963,2,1066.2526154323348,2,1.0,1.0
6,Banskobystrický kraj,602,Brezno,603,Brezno,557251,Bystrá,626,1,564.826191613438,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511218,Lučenec,12252,26,12120.378911872787,26,1.0,0.9999999999999999
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511226,Ábelová,74,1,83.4432046994598,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511234,Belina,218,1,232.04618897567087,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511251,Boľkovce,312,2,329.6526837288546,2,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511277,Budiná,117,1,104.46402668859488,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511293,Buzitka,258,1,214.8360029390487,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511323,Čakanovce,352,1,324.2471114392765,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511331,Čamovce,196,1,191.73864562382136,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511358,Divín,979,2,853.4686675876652,2,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511366,Dobroč,358,1,394.43997466603435,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511374,Kotmanová,150,1,134.51756840386145,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511391,Fiľakovo,3535,9,3553.7315235866863,9,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511404,Fiľakovské Kováče,316,1,332.58491296052716,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511421,Halič,901,1,882.5588823801643,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511439,Holiša,231,1,244.53936256997594,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511463,Jelšovec,91,1,92.48312561186684,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511480,Kalonda,95,1,85.66458728975198,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511528,Lehôtka,133,1,148.07953337532987,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511536,Lentvora,30,1,35.682841403784636,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511544,Lipovany,115,1,102.1601847958589,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511552,Lovinobaňa,885,2,850.6142106437997,2,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511561,Ľuboreč,141,1,143.81769137230407,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511579,Lupoč,106,1,123.63988293284578,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511609,Mašková,134,1,117.189085436502,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511625,Mučín,232,1,201.5072992452422,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511641,Mýtna,642,1,676.8262667212053,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511668,Nitra nad Ipľom,133,1,158.0827769357319,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511676,Nové Hony,76,1,87.69347038856209,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511692,Panické Dravce,362,1,321.5475658531721,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511706,Píla,146,1,132.9794503587841,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511714,Pinciná,132,1,146.71006369302248,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511722,Pleš,85,1,69.4013880499581,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511749,Podrečany,275,1,303.2787811498298,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511757,Polichno,54,1,57.23156916429546,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511773,Praha,34,1,39.18648931720964,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511781,Prša,97,1,93.29374182019454,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511790,Radzovce,618,1,501.03652040574104,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511803,Rapovce,350,1,317.9289510303864,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511811,Ratka,147,1,140.44878798640633,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511838,Ružiná,358,1,380.27709570197175,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511846,Stará Halič,338,1,323.15683207016383,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511854,Šávoľ,214,1,183.6844970221353,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511862,Šiatorská Bukovinka,162,1,165.97711391248515,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511871,Šíd,395,1,375.8337692429146,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511897,Šurice,170,1,141.67478750503642,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511901,Točnica,180,1,206.27842283954718,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511919,Tomášovce,773,1,914.7636970157233,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511927,Trebeľovce,447,3,449.4752792124856,3,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511943,Tuhár,194,1,217.68870736135125,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,511994,Veľká nad Ipľom,339,1,293.2702924899804,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,512010,Veľké Dravce,277,1,306.2779733403311,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,557307,Vidiná,1040,1,1228.9456301496425,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,557315,Biskupice,439,1,520.4916225182852,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,557331,Gregorova Vieska,75,1,63.27868094319269,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,557340,Trenč,109,1,102.57755968399522,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,558273,Bulhary,103,1,111.06073066135424,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,606,Lučenec,580309,Mikušovce,137,1,124.64803444741061,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511269,Breznička,401,1,365.90175886893735,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511315,Cinobaňa,972,3,844.3181293430146,3,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511340,České Brezovo,269,2,226.27073228204452,2,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511447,Hradište,150,1,122.45766027913507,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511471,Kalinovo,1187,2,1316.0273217661045,2,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511498,Kokava nad Rimavicou,1368,3,1344.086270722972,3,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511501,Krná,36,1,29.741584664636925,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511595,Málinec,646,2,670.9067008976762,2,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511617,Mládzovo,73,1,65.20631835594205,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511684,Ozdín,174,2,186.05068861503733,2,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511765,Poltár,2612,7,2508.8333222895435,7,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511820,Rovňany,125,1,127.37995297919925,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511889,Šoltýska,64,1,59.22364506954576,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,511978,Uhorské,273,1,303.394986970407,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,512001,Veľká Ves,259,1,285.3760915406676,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,514900,Hrnčiarska Ves,385,2,365.9380553400502,2,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,514918,Hrnčiarske Zalužany,453,1,419.8882409127482,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,515515,Selce,48,1,48.71000391836151,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,515591,Sušany,234,1,204.53394311190857,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,557323,Ďubákovo,53,1,59.17943809292207,1,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,580317,Utekáč,479,2,463.58058214582104,2,1.0,1.0
6,Banskobystrický kraj,603,Lučenec,607,Poltár,582051,Zlatno,199,1,227.50343769674376,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,514675,Držkovce,180,1,205.03752492907932,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,514721,Gemer,367,1,413.9292142497908,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,514756,Gemerská Ves,270,1,281.79889730651786,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,514896,Hrlica,38,1,31.132456810795397,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,514977,Chvalová,55,1,57.06442632503765,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515159,Levkuška,96,1,77.2734843037327,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515256,Otročok,129,1,145.06264057440183,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515302,Ploské,30,1,31.304177832785545,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515311,Polina,52,1,59.480465695085954,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515361,Rašice,73,1,71.37665916202965,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515370,Ratková,186,1,220.24758875034843,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515400,Ratkovské Bystré,149,1,146.2117088554051,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515507,Rybník,35,1,31.040169856127495,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515523,Skerešovo,81,1,85.56417397161388,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515574,Leváre,57,1,55.171644726365386,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515612,Tornaľa,2738,9,2647.087086159713,9,1.0,0.9999999999999999
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515761,Višňové,26,1,27.18349704899376,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,515833,Žiar,54,1,63.20835308340054,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525677,Gemerské Teplice,161,2,164.73093086839083,2,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525685,Gemerský Sad,139,2,125.83459854711617,2,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525766,Hucín,165,1,141.9722243615272,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525774,Chyžné,192,1,211.92849813887722,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525791,Jelšava,805,2,944.3009316966867,2,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525812,Kameňany,204,1,223.69632477539113,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525901,Licince,248,1,198.9940535889817,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525928,Lubeník,458,1,511.66490083093686,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525944,Magnezitovce,169,2,145.72685064710623,2,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525987,Muráň,514,1,594.1563252956629,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,525995,Muránska Dlhá Lúka,410,1,421.1396128982858,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526002,Muránska Huta,177,2,196.98355518720092,2,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526011,Muránska Lehota,113,1,125.32848083857525,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526029,Muránska Zdychava,107,1,119.13991898311002,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526037,Nandraž,85,1,99.81341613189667,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526100,Prihradzany,47,1,54.17875435020341,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526118,Rákoš,169,1,169.26839413931748,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526142,Revúca,5342,11,5367.479699545346,11,1.0,0.9999999999999999
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526151,Revúcka Lehota,195,1,201.958937440515,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526258,Sirk,370,2,311.77380652294426,2,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526304,Šivetice,115,1,99.37955048939504,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,526321,Turčok,99,1,96.2358370546721,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,557820,Sása,44,1,46.84153920146261,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,608,Revúca,580384,Mokrá Lúka,313,1,362.38329859471907,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,10141,27,9794.345501304031,27,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514489,Babinec,38,1,33.926171178062695,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514501,Barca,198,1,221.36426575836097,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514519,Bátka,393,1,365.59789816364844,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514535,Belín,61,1,51.15537348140373,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514543,Blhovce,283,1,334.5012919178151,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514551,Bottovo,111,1,132.29265643990396,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514586,Budikovany,39,1,42.01211205029464,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514594,Cakov,127,1,134.17749177831232,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514608,Čerenčany,307,1,317.61375186253264,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514616,Čierny Potok,88,1,99.6971349662287,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514624,Číž,307,1,334.26966819555395,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514632,Dolné Zahorany,114,1,108.37648540312784,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514641,Dražice,51,1,53.532407686736846,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514659,Drienčany,117,1,109.17378879507201,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514667,Drňa,85,1,80.01036338695368,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514683,Dubno,64,1,69.99684054234733,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514691,Dubovec,201,1,205.99893887436684,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514713,Figa,147,1,174.07350389684564,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514730,Gemerček,49,1,39.85179733517553,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514764,Gemerské Dechtáre,221,1,230.2864920748262,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514781,Gemerský Jablonec,254,1,244.8732613146993,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514799,Gortva,142,1,161.9979802433137,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514811,Hajnáčka,544,1,635.9685063319753,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514829,Hnúšťa,2768,8,2716.9097577993894,8,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514837,Hodejov,432,1,468.22267193098014,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514845,Hodejovec,75,1,81.51936095675245,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514853,Horné Zahorany,66,1,58.90065531091277,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514861,Hostice,376,1,423.39887412850044,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514870,Hostišovce,53,1,56.34582721822856,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514888,Hrachovo,435,2,409.37947416571694,2,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514926,Hrušovo,95,2,82.62712318109747,2,1.0,1.0
